"op","dms_update_ts","id","createdat","linkid","prioritytype","incidenttype","expirytime","expireusingexcessdelay","isactive","parentincidentid","schema_name","table_name","ingest_hour","ingest_year","ingest_month","ingest_day"
"I","2022-01-15 06:29:23.797000","237559","2022-01-15 16:59:00.0000000 +10:30","3705","5","0","",,,"0","dbo","BeaconIncidents","17","2022","01","15"
"I","2022-01-24 22:25:42.440000","238286","2022-01-25 08:55:30.0000000 +10:30","3399","5","0","",,,"0","dbo","BeaconIncidents","08","2022","01","25"
"I","2022-01-07 16:28:08.933000","237169","2022-01-08 02:58:00.0000000 +10:30","2633","5","0","",,,"0","dbo","BeaconIncidents","02","2022","01","08"
"I","2022-01-30 21:51:27.260000","238683","2022-01-31 08:21:01.0000000 +10:30","83","5","0","",,,"0","dbo","BeaconIncidents","08","2022","01","31"
"D","2022-01-30 21:51:42.293000","238677","2022-01-31 07:50:30.0000000 +10:30","1261","5","3","",,,"0","dbo","BeaconIncidents","08","2022","01","31"
"D","2022-01-29 15:30:24.953000","238628","2022-01-29 23:34:30.0000000 +10:30","2468","5","0","",,,"0","dbo","BeaconIncidents","02","2022","01","30"
"D","2022-01-24 16:24:42.317000","238277","2022-01-25 02:35:30.0000000 +10:30","2633","5","0","",,,"0","dbo","BeaconIncidents","02","2022","01","25"
"D","2022-01-20 06:27:42.770000","237959","2022-01-20 16:43:30.0000000 +10:30","3705","5","0","",,,"0","dbo","BeaconIncidents","16","2022","01","20"
"D","2022-01-24 05:00:42.843000","238246","2022-01-24 15:27:30.0000000 +10:30","112","5","3","",,,"0","dbo","BeaconIncidents","15","2022","01","24"
"D","2022-01-12 06:15:27.130000","237374","2022-01-12 16:27:30.0000000 +10:30","1202","5","0","",,,"0","dbo","BeaconIncidents","16","2022","01","12"
"I","2022-01-15 00:33:42.620000","237551","2022-01-15 11:03:30.0000000 +10:30","1783","5","0","",,,"0","dbo","BeaconIncidents","11","2022","01","15"
"I","2022-01-09 03:13:42.687000","237217","2022-01-09 13:43:30.0000000 +10:30","3417","5","0","",,,"0","dbo","BeaconIncidents","13","2022","01","09"
"D","2022-01-09 03:13:42.687000","237216","2022-01-09 13:09:00.0000000 +10:30","2538","5","0","",,,"0","dbo","BeaconIncidents","13","2022","01","09"
"D","2022-01-27 06:59:42.533000","238473","2022-01-27 17:13:01.0000000 +10:30","469","5","0","",,,"0","dbo","BeaconIncidents","17","2022","01","27"
"I","2022-01-07 12:38:42.743000","237164","2022-01-07 23:08:30.0000000 +10:30","2154","5","0","",,,"0","dbo","BeaconIncidents","23","2022","01","07"
"D","2022-01-21 14:23:28.273000","238096","2022-01-22 00:40:00.0000000 +10:30","943","5","3","",,,"0","dbo","BeaconIncidents","00","2022","01","22"
"D","2022-01-13 01:23:25.030000","237415","2022-01-13 11:24:30.0000000 +10:30","2369","5","3","",,,"237413","dbo","BeaconIncidents","11","2022","01","13"
"D","2022-01-26 08:06:42.810000","238400","2022-01-26 17:46:33.0000000 +10:30","2649","5","3","",,,"238399","dbo","BeaconIncidents","18","2022","01","26"
"I","2022-01-25 10:00:25.770000","238350","2022-01-25 20:30:00.0000000 +10:30","3875","5","0","",,,"0","dbo","BeaconIncidents","20","2022","01","25"
"U","2022-01-25 10:00:42.370000","238350","2022-01-25 20:30:00.0000000 +10:30","3875","5","3","",,,"0","dbo","BeaconIncidents","20","2022","01","25"
"D","2022-01-25 11:42:11.943000","238349","2022-01-25 20:20:00.0000000 +10:30","3873","5","0","",,,"0","dbo","BeaconIncidents","22","2022","01","25"
"D","2022-01-30 01:14:19.693000","238642","2022-01-30 11:41:00.0000000 +10:30","3705","5","0","",,,"0","dbo","BeaconIncidents","11","2022","01","30"
"I","2022-01-28 07:18:23.887000","238551","2022-01-28 17:48:00.0000000 +10:30","3705","5","0","",,,"0","dbo","BeaconIncidents","17","2022","01","28"
"D","2022-01-24 16:49:36.183000","238278","2022-01-25 02:39:00.0000000 +10:30","1454","5","0","",,,"0","dbo","BeaconIncidents","03","2022","01","25"
"D","2022-01-03 07:14:42.220000","236982","2022-01-03 16:20:30.0000000 +10:30","466","5","0","",,,"0","dbo","BeaconIncidents","17","2022","01","03"
"D","2022-01-27 13:27:17.667000","238483","2022-01-27 21:56:00.0000000 +10:30","3804","5","3","",,,"0","dbo","BeaconIncidents","23","2022","01","27"
"D","2022-01-19 04:31:09.890000","237830","2022-01-19 14:53:30.0000000 +10:30","3705","5","0","",,,"0","dbo","BeaconIncidents","15","2022","01","19"
"D","2022-01-14 19:22:23.557000","237531","2022-01-14 20:19:00.0000000 +10:30","3804","5","3","",,,"0","dbo","BeaconIncidents","05","2022","01","15"
"D","2022-01-07 17:23:08.880000","237168","2022-01-08 02:50:30.0000000 +10:30","3484","5","0","",,,"0","dbo","BeaconIncidents","03","2022","01","08"
"I","2022-01-21 02:35:11.113000","238017","2022-01-21 13:05:02.0000000 +10:30","3785","5","0","",,,"0","dbo","BeaconIncidents","13","2022","01","21"
"D","2022-01-29 11:54:36.900000","238625","2022-01-29 22:15:00.0000000 +10:30","3549","5","3","",,,"0","dbo","BeaconIncidents","22","2022","01","29"
"I","2022-01-11 01:10:35.080000","237294","2022-01-11 11:40:30.0000000 +10:30","2692","5","0","",,,"0","dbo","BeaconIncidents","11","2022","01","11"
"I","2022-01-11 01:11:20.993000","237295","2022-01-11 11:41:00.0000000 +10:30","3241","5","0","",,,"0","dbo","BeaconIncidents","11","2022","01","11"
"D","2022-01-23 16:47:24.163000","238197","2022-01-24 02:55:00.0000000 +10:30","2632","5","0","",,,"0","dbo","BeaconIncidents","03","2022","01","24"
"I","2022-01-16 12:12:05.033000","237621","2022-01-16 22:37:30.0000000 +10:30","3355","5","0","",,,"0","dbo","BeaconIncidents","22","2022","01","16"
"I","2022-01-16 12:12:05.033000","237622","2022-01-16 22:40:00.0000000 +10:30","3585","5","0","",,,"0","dbo","BeaconIncidents","22","2022","01","16"
"D","2022-01-16 12:12:05.033000","237620","2022-01-16 22:17:00.0000000 +10:30","2064","5","3","",,,"0","dbo","BeaconIncidents","22","2022","01","16"
"I","2022-01-19 07:16:24.533000","237883","2022-01-19 17:46:00.0000000 +10:30","3217","5","0","",,,"0","dbo","BeaconIncidents","17","2022","01","19"
"I","2022-01-02 02:33:35.037000","236951","2022-01-02 13:03:30.0000000 +10:30","3513","5","3","",,,"236944","dbo","BeaconIncidents","13","2022","01","02"
"D","2022-01-11 00:31:24.080000","237290","2022-01-11 09:45:30.0000000 +10:30","627","5","8","",,,"237288","dbo","BeaconIncidents","11","2022","01","11"
"D","2022-01-11 00:31:42.263000","237291","2022-01-11 09:46:30.0000000 +10:30","3574","5","8","",,,"237288","dbo","BeaconIncidents","11","2022","01","11"
"I","2022-01-13 00:54:41.657000","237415","2022-01-13 11:24:30.0000000 +10:30","2369","5","3","",,,"237413","dbo","BeaconIncidents","11","2022","01","13"
"I","2022-01-18 09:46:23.393000","237768","2022-01-18 20:16:00.0000000 +10:30","2064","5","0","",,,"0","dbo","BeaconIncidents","20","2022","01","18"
"U","2022-01-18 09:46:42.320000","237768","2022-01-18 20:16:00.0000000 +10:30","2064","5","3","",,,"0","dbo","BeaconIncidents","20","2022","01","18"
"I","2022-01-16 06:20:20.703000","237603","2022-01-16 16:50:01.0000000 +10:30","2369","5","0","",,,"0","dbo","BeaconIncidents","16","2022","01","16"
"I","2022-01-28 11:37:22.763000","238556","2022-01-28 22:07:00.0000000 +10:30","2955","5","0","",,,"0","dbo","BeaconIncidents","22","2022","01","28"
"U","2022-01-28 11:37:42.467000","238556","2022-01-28 22:07:00.0000000 +10:30","2955","5","3","",,,"0","dbo","BeaconIncidents","22","2022","01","28"
"I","2022-01-27 11:26:23.303000","238483","2022-01-27 21:56:00.0000000 +10:30","3804","5","0","",,,"0","dbo","BeaconIncidents","21","2022","01","27"
"U","2022-01-27 11:26:32.687000","238483","2022-01-27 21:56:00.0000000 +10:30","3804","5","3","",,,"0","dbo","BeaconIncidents","21","2022","01","27"
"I","2022-01-09 01:41:19.567000","237214","2022-01-09 12:11:00.0000000 +10:30","3865","5","0","",,,"0","dbo","BeaconIncidents","12","2022","01","09"
"I","2022-01-27 05:55:26.497000","238466","2022-01-27 16:25:00.0000000 +10:30","2111","5","0","",,,"0","dbo","BeaconIncidents","16","2022","01","27"
"U","2022-01-27 05:55:42.283000","238466","2022-01-27 16:25:00.0000000 +10:30","2111","5","3","",,,"0","dbo","BeaconIncidents","16","2022","01","27"
"I","2022-01-26 00:30:42.363000","238371","2022-01-26 11:00:31.0000000 +10:30","3601","5","0","",,,"0","dbo","BeaconIncidents","11","2022","01","26"
"D","2022-01-26 06:49:25.347000","238398","2022-01-26 16:44:30.0000000 +10:30","3119","5","3","",,,"0","dbo","BeaconIncidents","17","2022","01","26"
"D","2022-01-05 12:19:42.260000","237055","2022-01-05 22:39:30.0000000 +10:30","2637","5","0","",,,"0","dbo","BeaconIncidents","22","2022","01","05"
"I","2022-01-23 11:20:38.547000","238192","2022-01-23 21:50:30.0000000 +10:30","3894","5","3","",,,"238191","dbo","BeaconIncidents","21","2022","01","23"
"I","2022-01-18 06:00:42.580000","237747","2022-01-18 16:30:31.0000000 +10:30","1928","5","0","",,,"0","dbo","BeaconIncidents","16","2022","01","18"
"I","2022-01-22 20:06:42.587000","238172","2022-01-23 06:36:30.0000000 +10:30","2633","5","0","",,,"0","dbo","BeaconIncidents","06","2022","01","23"
"I","2022-01-10 20:53:23.480000","237280","2022-01-11 07:23:00.0000000 +10:30","3574","5","0","",,,"0","dbo","BeaconIncidents","07","2022","01","11"
"D","2022-01-26 02:22:24.423000","238374","2022-01-26 11:45:00.0000000 +10:30","2710","5","0","",,,"0","dbo","BeaconIncidents","12","2022","01","26"
"I","2022-01-22 00:25:42.613000","238117","2022-01-22 10:55:30.0000000 +10:30","1452","5","0","",,,"0","dbo","BeaconIncidents","10","2022","01","22"
"I","2022-01-28 15:51:42.337000","238564","2022-01-29 02:21:30.0000000 +10:30","2636","5","0","",,,"0","dbo","BeaconIncidents","02","2022","01","29"
"I","2022-01-11 01:55:08.930000","237299","2022-01-11 12:21:00.0000000 +10:30","3347","5","3","",,,"0","dbo","BeaconIncidents","12","2022","01","11"
"D","2022-01-11 01:55:48.950000","237295","2022-01-11 11:41:00.0000000 +10:30","3241","5","3","",,,"0","dbo","BeaconIncidents","12","2022","01","11"
"I","2022-01-27 03:52:25.253000","238454","2022-01-27 14:22:00.0000000 +10:30","1061","5","0","",,,"0","dbo","BeaconIncidents","14","2022","01","27"
"U","2022-01-27 03:52:34.770000","238454","2022-01-27 14:22:00.0000000 +10:30","1061","5","3","",,,"0","dbo","BeaconIncidents","14","2022","01","27"
"I","2022-01-15 20:53:23.080000","237580","2022-01-16 07:23:00.0000000 +10:30","1455","5","0","",,,"0","dbo","BeaconIncidents","07","2022","01","16"
"I","2022-01-26 08:20:42.493000","238401","2022-01-26 18:50:31.0000000 +10:30","915","5","0","",,,"0","dbo","BeaconIncidents","18","2022","01","26"
"D","2022-01-26 08:20:42.493000","238399","2022-01-26 17:41:32.0000000 +10:30","2646","5","3","",,,"0","dbo","BeaconIncidents","18","2022","01","26"
"D","2022-01-16 18:57:42.390000","237628","2022-01-17 05:05:00.0000000 +10:30","2637","5","0","",,,"237626","dbo","BeaconIncidents","05","2022","01","17"
"D","2022-01-31 03:19:42.377000","238700","2022-01-31 13:42:00.0000000 +10:30","1804","5","0","",,,"0","dbo","BeaconIncidents","13","2022","01","31"
"I","2022-01-17 02:37:24.080000","237652","2022-01-17 13:07:00.0000000 +10:30","491","5","0","",,,"0","dbo","BeaconIncidents","13","2022","01","17"
"I","2022-01-16 10:26:42.470000","237613","2022-01-16 20:56:30.0000000 +10:30","3794","5","3","",,,"237608","dbo","BeaconIncidents","20","2022","01","16"
"D","2022-01-28 05:44:24.610000","238531","2022-01-28 16:01:30.0000000 +10:30","3705","5","0","",,,"0","dbo","BeaconIncidents","16","2022","01","28"
"I","2022-01-27 16:20:42.560000","238487","2022-01-28 02:50:30.0000000 +10:30","1484","5","0","",,,"238486","dbo","BeaconIncidents","02","2022","01","28"
"D","2022-01-10 19:24:42.540000","237271","2022-01-10 22:11:00.0000000 +10:30","2647","5","3","",,,"0","dbo","BeaconIncidents","05","2022","01","11"
"I","2022-01-27 22:27:34.917000","238497","2022-01-28 08:57:30.0000000 +10:30","824","5","0","",,,"0","dbo","BeaconIncidents","08","2022","01","28"
"D","2022-01-19 07:01:25.020000","237867","2022-01-19 16:53:00.0000000 +10:30","110","5","1","",,,"0","dbo","BeaconIncidents","17","2022","01","19"
"I","2022-01-19 10:36:34.863000","237894","2022-01-19 21:06:30.0000000 +10:30","3794","5","0","",,,"237893","dbo","BeaconIncidents","21","2022","01","19"
"I","2022-01-19 10:37:11.210000","237895","2022-01-19 21:07:00.0000000 +10:30","1946","5","0","",,,"0","dbo","BeaconIncidents","21","2022","01","19"
"D","2022-01-28 12:34:42.697000","238556","2022-01-28 22:07:00.0000000 +10:30","2955","5","3","",,,"0","dbo","BeaconIncidents","23","2022","01","28"
"D","2022-01-16 12:27:05.933000","237622","2022-01-16 22:40:00.0000000 +10:30","3585","5","0","",,,"0","dbo","BeaconIncidents","22","2022","01","16"
"I","2022-01-22 03:28:42.790000","238138","2022-01-22 13:58:30.0000000 +10:30","2015","5","0","",,,"0","dbo","BeaconIncidents","13","2022","01","22"
"U","2022-01-22 03:29:24.927000","238138","2022-01-22 13:58:30.0000000 +10:30","2015","5","3","",,,"0","dbo","BeaconIncidents","13","2022","01","22"
"D","2022-01-27 23:39:42.430000","238501","2022-01-28 09:54:00.0000000 +10:30","110","5","0","",,,"0","dbo","BeaconIncidents","10","2022","01","28"
"D","2022-01-25 07:33:42.400000","238343","2022-01-25 17:42:01.0000000 +10:30","3538","5","0","",,,"238342","dbo","BeaconIncidents","18","2022","01","25"
"U","2022-01-01 11:54:22.157000","236934","2022-01-01 21:46:30.0000000 +10:30","2538","5","0","",,,"236936","dbo","BeaconIncidents","22","2022","01","01"
"I","2022-01-01 11:54:22.157000","236936","2022-01-01 22:24:00.0000000 +10:30","3487","5","0","",,,"0","dbo","BeaconIncidents","22","2022","01","01"
"I","2022-01-25 04:43:11.453000","238312","2022-01-25 15:09:01.0000000 +10:30","1973","5","0","",,,"0","dbo","BeaconIncidents","15","2022","01","25"
"I","2022-01-25 04:43:11.453000","238313","2022-01-25 15:12:30.0000000 +10:30","1975","5","0","",,,"0","dbo","BeaconIncidents","15","2022","01","25"
"I","2022-01-25 04:43:11.453000","238314","2022-01-25 15:13:01.0000000 +10:30","311","5","0","",,,"0","dbo","BeaconIncidents","15","2022","01","25"
"D","2022-01-25 04:43:11.453000","238294","2022-01-25 11:03:00.0000000 +10:30","1404","5","3","",,,"0","dbo","BeaconIncidents","15","2022","01","25"
"D","2022-01-25 04:43:42.753000","238310","2022-01-25 15:03:00.0000000 +10:30","3399","5","0","",,,"0","dbo","BeaconIncidents","15","2022","01","25"
"D","2022-01-27 06:14:24.570000","238461","2022-01-27 15:49:31.0000000 +10:30","3583","5","0","",,,"0","dbo","BeaconIncidents","16","2022","01","27"
"D","2022-01-19 06:22:25.350000","237866","2022-01-19 16:45:30.0000000 +10:30","3299","5","0","",,,"0","dbo","BeaconIncidents","16","2022","01","19"
"I","2022-01-19 06:23:09.847000","237867","2022-01-19 16:53:00.0000000 +10:30","110","5","0","",,,"0","dbo","BeaconIncidents","16","2022","01","19"
"U","2022-01-19 06:23:22.940000","237854","2022-01-19 16:27:00.0000000 +10:30","109","5","1","",,,"0","dbo","BeaconIncidents","16","2022","01","19"
"I","2022-01-24 07:51:42.370000","238268","2022-01-24 18:21:30.0000000 +10:30","1453","5","0","",,,"0","dbo","BeaconIncidents","18","2022","01","24"
"D","2022-01-12 20:10:26.437000","237382","2022-01-12 17:54:00.0000000 +10:30","2112","5","6","",,,"0","dbo","BeaconIncidents","06","2022","01","13"
"I","2022-01-12 05:53:36.913000","237372","2022-01-12 16:23:30.0000000 +10:30","3005","5","0","",,,"0","dbo","BeaconIncidents","16","2022","01","12"
"I","2022-01-12 05:54:23.983000","237373","2022-01-12 16:24:01.0000000 +10:30","3003","5","0","",,,"237372","dbo","BeaconIncidents","16","2022","01","12"
"I","2022-01-27 06:21:24.553000","238470","2022-01-27 16:51:00.0000000 +10:30","1820","5","0","",,,"0","dbo","BeaconIncidents","16","2022","01","27"
"D","2022-01-27 06:22:09.863000","238466","2022-01-27 16:25:00.0000000 +10:30","2111","5","3","",,,"0","dbo","BeaconIncidents","16","2022","01","27"
"I","2022-01-27 06:54:20.623000","238475","2022-01-27 17:24:00.0000000 +10:30","3122","5","0","",,,"0","dbo","BeaconIncidents","17","2022","01","27"
"I","2022-01-15 14:31:28.687000","237571","2022-01-16 01:01:00.0000000 +10:30","943","5","0","",,,"0","dbo","BeaconIncidents","01","2022","01","16"
"U","2022-01-15 14:31:42.197000","237571","2022-01-16 01:01:00.0000000 +10:30","943","5","3","",,,"0","dbo","BeaconIncidents","01","2022","01","16"
"D","2022-01-05 10:38:22.390000","237051","2022-01-05 21:06:30.0000000 +10:30","3787","5","0","",,,"0","dbo","BeaconIncidents","21","2022","01","05"
"I","2022-01-19 04:23:42.247000","237830","2022-01-19 14:53:30.0000000 +10:30","3705","5","0","",,,"0","dbo","BeaconIncidents","14","2022","01","19"
"I","2022-01-27 06:43:25.430000","238473","2022-01-27 17:13:01.0000000 +10:30","469","5","0","",,,"0","dbo","BeaconIncidents","17","2022","01","27"
"D","2022-01-27 06:43:25.430000","238470","2022-01-27 16:51:00.0000000 +10:30","1820","5","0","",,,"0","dbo","BeaconIncidents","17","2022","01","27"
"D","2022-01-27 06:01:42.503000","238459","2022-01-27 15:46:00.0000000 +10:30","3582","5","0","",,,"0","dbo","BeaconIncidents","16","2022","01","27"
"D","2022-01-12 08:59:06.337000","237385","2022-01-12 19:19:00.0000000 +10:30","3705","5","0","",,,"0","dbo","BeaconIncidents","19","2022","01","12"
"D","2022-01-11 09:21:10.627000","237312","2022-01-11 19:32:30.0000000 +10:30","3865","5","0","",,,"0","dbo","BeaconIncidents","19","2022","01","11"
"D","2022-01-21 03:06:35.277000","238018","2022-01-21 13:15:30.0000000 +10:30","390","5","0","",,,"0","dbo","BeaconIncidents","13","2022","01","21"
"D","2022-01-20 03:00:42.570000","237944","2022-01-20 13:27:00.0000000 +10:30","3021","5","0","",,,"0","dbo","BeaconIncidents","13","2022","01","20"
"I","2022-01-25 07:31:43.587000","238346","2022-01-25 18:01:30.0000000 +10:30","3102","5","0","",,,"0","dbo","BeaconIncidents","18","2022","01","25"
"D","2022-01-18 22:37:24.813000","237785","2022-01-19 08:01:00.0000000 +10:30","418","5","7","",,,"0","dbo","BeaconIncidents","09","2022","01","19"
"I","2022-01-11 04:01:21.040000","237301","2022-01-11 14:31:00.0000000 +10:30","671","5","0","",,,"0","dbo","BeaconIncidents","14","2022","01","11"
"I","2022-01-19 03:04:24.257000","237819","2022-01-19 13:34:01.0000000 +10:30","311","5","0","",,,"0","dbo","BeaconIncidents","13","2022","01","19"
"I","2022-01-27 21:57:23.980000","238496","2022-01-28 08:27:00.0000000 +10:30","2621","5","0","",,,"0","dbo","BeaconIncidents","08","2022","01","28"
"I","2022-01-16 09:59:18.243000","237609","2022-01-16 20:29:00.0000000 +10:30","3795","5","3","",,,"237608","dbo","BeaconIncidents","20","2022","01","16"
"I","2022-01-25 05:06:24.967000","238318","2022-01-25 15:36:01.0000000 +10:30","83","5","0","",,,"0","dbo","BeaconIncidents","15","2022","01","25"
"D","2022-01-24 07:22:42.337000","238266","2022-01-24 17:42:30.0000000 +10:30","3705","5","0","",,,"0","dbo","BeaconIncidents","17","2022","01","24"
"I","2022-01-16 11:34:18.580000","237619","2022-01-16 22:04:00.0000000 +10:30","3585","5","0","",,,"0","dbo","BeaconIncidents","22","2022","01","16"
"I","2022-01-15 12:55:25.170000","237569","2022-01-15 23:25:00.0000000 +10:30","1450","5","0","",,,"0","dbo","BeaconIncidents","23","2022","01","15"
"D","2022-01-27 07:22:42.587000","238476","2022-01-27 17:26:00.0000000 +10:30","2111","5","3","",,,"0","dbo","BeaconIncidents","17","2022","01","27"
"D","2021-12-31 18:13:22.420000","236910","2022-01-01 04:40:30.0000000 +10:30","2541","5","0","",,,"0","dbo","BeaconIncidents","04","2022","01","01"
"I","2021-12-31 18:13:42.440000","236911","2022-01-01 04:43:30.0000000 +10:30","3585","5","0","",,,"0","dbo","BeaconIncidents","04","2022","01","01"
